year,state,state_po,county,democrat,republican,other,winner,totalvotes
2020,indiana,in,dubois,6292,15033,445,donald j trump,21770
2020,indiana,in,elkhart,26108,46972,1307,donald j trump,74387
2020,indiana,in,fayette,2237,7755,144,donald j trump,10136
2020,indiana,in,floyd,17511,23400,891,donald j trump,41802
2020,indiana,in,fountain,1629,6154,203,donald j trump,7986
2020,indiana,in,franklin,2137,9691,172,donald j trump,12000
2020,indiana,in,fulton,2280,6694,173,donald j trump,9147
2020,indiana,in,gibson,4023,11817,321,donald j trump,16161
2020,indiana,in,grant,8015,18543,601,donald j trump,27159
2020,indiana,in,greene,3389,11103,292,donald j trump,14784
2020,indiana,in,hamilton,88390,101587,4022,donald j trump,193999
2020,indiana,in,hancock,12895,28996,1020,donald j trump,42911
2020,indiana,in,harrison,5343,14565,328,donald j trump,20236
2020,indiana,in,hendricks,32604,53802,2099,donald j trump,88505
2020,indiana,in,henry,5544,15043,443,donald j trump,21030
2020,indiana,in,howard,13303,26449,878,donald j trump,40630
